N,removed,diff,iterations
700,2777,1408,584338
700,2753,1408,582797
700,2754,1408,582667
700,2812,1408,586606
700,2753,1408,582871
700,2750,1408,583456
700,2741,1408,582179
700,2730,1408,581404
700,2728,1408,582491
700,2773,1408,584607
700,2714,1408,580615
700,2724,1408,580471
700,2770,1408,584209
700,2831,1408,587048
700,2693,1408,579925
700,2717,1408,580173
700,2674,1408,577418
700,2742,1408,582855
700,2768,1408,584243
700,2738,1408,581262
700,2699,1408,579798
700,2727,1408,581892
700,2783,1408,585063
700,2775,1408,584616
700,2768,1408,584053
700,2694,1408,579075
700,2791,1408,584935
700,2798,1408,585764
700,2734,1408,582661
700,2744,1408,581704
700,2741,1408,582165
700,2724,1408,581403
700,2782,1408,584730
700,2808,1408,586243
700,2752,1408,582415
700,2679,1408,578660
700,2802,1408,585284
700,2828,1408,588045
700,2749,1408,583373
700,2804,1408,586242
700,2752,1408,583400
700,2725,1408,581202
700,2679,1408,579011
700,2741,1408,582352
700,2761,1408,582861
700,2688,1408,577976
700,2787,1408,584237
700,2795,1408,585550
700,2735,1408,582068
700,2756,1408,582498
700,2747,1408,582416
700,2777,1408,583601
700,2751,1408,583022
700,2806,1408,587244
700,2761,1408,583729
700,2769,1408,584493
700,2751,1408,582889
700,2749,1408,582779
700,2752,1408,582166
700,2717,1408,581222
700,2674,1408,578899
700,2710,1408,580099
700,2717,1408,581079
700,2751,1408,583372
700,2809,1408,585843
700,2721,1408,581758
700,2724,1408,581524
700,2790,1408,584516
700,2765,1408,583253
700,2722,1408,580563
700,2699,1408,580332
700,2735,1408,581572
700,2759,1408,584323
700,2768,1408,584400
700,2669,1408,578810
700,2706,1408,580470
700,2790,1408,585202
700,2767,1408,583478
700,2838,1408,589039
700,2736,1408,582252
700,2756,1408,583050
700,2830,1408,587702
700,2732,1408,581935
700,2765,1408,583491
700,2744,1408,582884
700,2713,1408,580179
700,2759,1408,584082
700,2641,1408,576469
700,2763,1408,584005
700,2753,1408,582496
700,2785,1408,584368
700,2765,1408,584377
700,2766,1408,583936
700,2712,1408,579525
700,2723,1408,581666
700,2764,1408,584243
700,2744,1408,582493
700,2834,1408,588327
700,2750,1408,583764
700,2751,1408,582981
700,2764,1408,583531
700,2773,1408,584539
700,2818,1408,586986
700,2705,1408,579938
700,2787,1408,584955
700,2772,1408,583776
700,2710,1408,579446
700,2684,1408,579234
700,2744,1408,582255
700,2782,1408,584109
700,2726,1408,580853
700,2729,1408,582211
700,2743,1408,582656
700,2763,1408,583764
700,2796,1408,585126
700,2813,1408,586331
700,2770,1408,584250
700,2802,1408,584734
700,2722,1408,581561
700,2684,1408,578936
700,2754,1408,582173
700,2789,1408,585638
700,2781,1408,585219
700,2760,1408,583798
700,2762,1408,584566
700,2725,1408,581549
700,2762,1408,583391
700,2783,1408,584983
700,2777,1408,584177
700,2772,1408,583985
700,2759,1408,583551
700,2795,1408,585973
700,2758,1408,583484
700,2795,1408,585371
700,2696,1408,579416
700,2793,1408,585222
700,2881,1408,590954
700,2707,1408,580693
700,2764,1408,584217
700,2757,1408,583211
700,2775,1408,584357
700,2756,1408,582793
700,2780,1408,585317
700,2708,1408,579711
700,2766,1408,582984
700,2756,1408,583197
700,2745,1408,583158
700,2770,1408,584776
700,2757,1408,583079
700,2781,1408,584380
700,2714,1408,580267
700,2750,1408,582722
700,2751,1408,582613
700,2713,1408,580590
700,2718,1408,580415
700,2758,1408,582356
700,2777,1408,585144
700,2813,1408,586062
700,2788,1408,584823
700,2744,1408,582494
700,2722,1408,581161
700,2722,1408,581141
700,2776,1408,584173
700,2809,1408,586300
700,2733,1408,581946
700,2755,1408,583461
700,2779,1408,585488
700,2780,1408,584930
700,2738,1408,581593
700,2695,1408,579241
700,2797,1408,585401
700,2744,1408,582625
700,2760,1408,582393
700,2762,1408,583718
700,2683,1408,579088
700,2740,1408,582704
700,2776,1408,584050
700,2707,1408,580179
700,2736,1408,581793
700,2765,1408,583436
700,2696,1408,579713
700,2738,1408,582024
700,2783,1408,584690
700,2755,1408,582749
700,2733,1408,580415
700,2802,1408,586028
700,2708,1408,580162
700,2746,1408,581732
700,2720,1408,580423
700,2768,1408,584764
700,2743,1408,583098
700,2730,1408,581831
700,2798,1408,586385
700,2743,1408,582495
700,2696,1408,579712
700,2702,1408,579884
700,2792,1408,584913
700,2707,1408,579891
700,2795,1408,585454
700,2819,1408,588142
700,2755,1408,583680
700,2816,1408,586909
700,2762,1408,584002
700,2733,1408,581705
700,2781,1408,584934
700,2735,1408,581652
700,2738,1408,582034
700,2729,1408,581496
700,2784,1408,584594
700,2739,1408,580992
700,2799,1408,585928
700,2781,1408,583977
700,2769,1408,583408
700,2789,1408,584751
700,2714,1408,579894
700,2792,1408,586281
700,2701,1408,580198
700,2688,1408,579584
700,2764,1408,583014
700,2806,1408,585451
700,2748,1408,582560
700,2731,1408,581481
700,2758,1408,581606
700,2756,1408,583791
700,2746,1408,582115
700,2735,1408,581789
700,2793,1408,585296
700,2785,1408,585478
700,2753,1408,584540
700,2721,1408,581793
700,2750,1408,583412
700,2732,1408,582471
700,2761,1408,583067
700,2813,1408,586440
700,2822,1408,587800
700,2713,1408,580202
700,2737,1408,582984
700,2716,1408,580544
700,2683,1408,578913
700,2756,1408,583143
700,2714,1408,580130
700,2774,1408,584768
700,2710,1408,581071
700,2681,1408,577882
700,2733,1408,582088
700,2762,1408,583119
700,2766,1408,583734
700,2747,1408,582639
700,2781,1408,585360
700,2724,1408,581605
700,2734,1408,581363
700,2709,1408,579832
700,2741,1408,582059
700,2780,1408,584739
700,2735,1408,581560
700,2764,1408,584015
700,2808,1408,587309
700,2674,1408,577942
700,2760,1408,583629
700,2695,1408,579380
700,2751,1408,582951
700,2747,1408,581963
700,2706,1408,580432
700,2822,1408,586869
700,2727,1408,581352
700,2729,1408,581570
700,2727,1408,581533
700,2734,1408,582023
700,2709,1408,580324
700,2726,1408,581959
700,2777,1408,585232
700,2748,1408,582060
700,2708,1408,580738
700,2722,1408,580658
700,2769,1408,583702
700,2754,1408,582888
700,2691,1408,578983
700,2822,1408,587981
700,2806,1408,585711
700,2738,1408,582041
700,2816,1408,586501
700,2707,1408,580085
700,2777,1408,584605
700,2749,1408,582602
700,2764,1408,583202
700,2662,1408,578246
700,2765,1408,583237
700,2751,1408,583076
700,2737,1408,581738
700,2764,1408,583622
700,2800,1408,586123
700,2762,1408,584290
700,2777,1408,584593
700,2816,1408,586908
700,2689,1408,578786
700,2715,1408,580830
700,2720,1408,580860
700,2797,1408,585125
700,2690,1408,579307
700,2665,1408,577659
700,2749,1408,582822
700,2696,1408,579694
700,2754,1408,583362
700,2695,1408,579359
700,2722,1408,581763
700,2704,1408,580040
700,2765,1408,583551
700,2789,1408,586313
700,2756,1408,583081
700,2779,1408,584039
700,2770,1408,583680
700,2790,1408,586006
700,2746,1408,582275
700,2792,1408,585957
700,2762,1408,584095
700,2722,1408,581356
700,2748,1408,582762
700,2737,1408,581925
700,2782,1408,584861
700,2737,1408,582252
700,2731,1408,581606
700,2760,1408,582574
700,2715,1408,580019
700,2771,1408,583125
700,2734,1408,581750
700,2742,1408,581778
700,2698,1408,580458
700,2739,1408,582002
700,2725,1408,581711
700,2831,1408,587659
700,2781,1408,584836
700,2770,1408,585167
700,2711,1408,579592
700,2741,1408,582851
700,2727,1408,581235
700,2693,1408,579457
700,2793,1408,584943
700,2786,1408,584822
700,2791,1408,585956
700,2735,1408,582439
700,2726,1408,581025
700,2738,1408,581465
700,2760,1408,582414
700,2820,1408,587974
700,2706,1408,580491
700,2799,1408,584731
700,2763,1408,582523
700,2757,1408,584216
700,2709,1408,580361
700,2751,1408,583183
700,2798,1408,584983
700,2750,1408,582703
700,2691,1408,579096
700,2730,1408,581534
700,2772,1408,584057
700,2713,1408,580946
700,2715,1408,581044
700,2714,1408,580017
700,2778,1408,584886
700,2768,1408,583032
700,2736,1408,582186
700,2808,1408,585731
700,2703,1408,579987
700,2733,1408,582476
700,2763,1408,583883
700,2705,1408,580359
700,2743,1408,582745
700,2753,1408,582883
700,2812,1408,587031
700,2737,1408,581790
700,2691,1408,578876
700,2774,1408,583967
700,2799,1408,585837
700,2749,1408,583133
700,2774,1408,583343
700,2742,1408,582867
700,2801,1408,585541
700,2744,1408,582820
700,2782,1408,585263
700,2801,1408,586425
700,2737,1408,581823
700,2668,1408,577682
700,2785,1408,584425
700,2730,1408,581699
700,2808,1408,585994
700,2688,1408,579758
700,2775,1408,585157
700,2752,1408,582660
700,2737,1408,582385
700,2775,1408,584251
700,2728,1408,581915
700,2823,1408,587128
700,2706,1408,580589
700,2777,1408,584237
700,2734,1408,581791
700,2818,1408,587282
700,2816,1408,586504
700,2824,1408,587508
700,2706,1408,580171
700,2798,1408,585687
700,2761,1408,583881
700,2724,1408,581627
700,2727,1408,580695
700,2763,1408,583531
700,2809,1408,586258
700,2730,1408,581280
700,2692,1408,579416
700,2757,1408,583722
700,2715,1408,580861
700,2788,1408,584281
700,2703,1408,580296
700,2739,1408,581744
700,2740,1408,582713
700,2733,1408,581664
700,2778,1408,584862
700,2692,1408,579593
700,2734,1408,581933
700,2720,1408,580729
700,2833,1408,588632
700,2752,1408,583040
700,2727,1408,581304
700,2815,1408,587627
700,2765,1408,583381
700,2763,1408,584429
700,2778,1408,585494
700,2811,1408,586445
700,2729,1408,581064
700,2698,1408,579211
700,2708,1408,580749
700,2710,1408,580077
700,2761,1408,583335
700,2713,1408,580380
700,2706,1408,580224
700,2730,1408,581773
700,2714,1408,581077
700,2708,1408,580460
700,2760,1408,582956
700,2758,1408,584167
700,2697,1408,580303
700,2756,1408,583178
700,2757,1408,583033
700,2773,1408,583563
700,2768,1408,583889
700,2731,1408,582277
700,2722,1408,581455
700,2716,1408,580923
700,2698,1408,579641
700,2695,1408,578925
700,2816,1408,587018
700,2756,1408,583991
700,2710,1408,580475
700,2762,1408,583465
700,2787,1408,584346
700,2778,1408,584294
700,2722,1408,581407
700,2735,1408,581847
700,2751,1408,582722
700,2700,1408,579513
700,2731,1408,581375
700,2766,1408,583654
700,2720,1408,581329
700,2753,1408,583195
700,2791,1408,585222
700,2759,1408,583161
700,2744,1408,582454
700,2684,1408,579496
700,2689,1408,580145
700,2719,1408,581823
700,2746,1408,582786
700,2819,1408,587417
700,2755,1408,582590
700,2780,1408,584864
700,2816,1408,586594
700,2695,1408,579404
700,2751,1408,582531
700,2715,1408,580525
700,2748,1408,583342
700,2782,1408,583631
700,2786,1408,584918
700,2735,1408,582191
700,2785,1408,584161
700,2729,1408,581430
700,2705,1408,579794
700,2692,1408,579542
700,2711,1408,580351
700,2693,1408,579509
700,2726,1408,581928
700,2728,1408,581571
700,2793,1408,585474
700,2733,1408,581446
700,2739,1408,582941
700,2799,1408,585986
700,2719,1408,580826
700,2742,1408,581943
700,2717,1408,580427
700,2680,1408,579009
700,2716,1408,580985
700,2737,1408,581781
700,2776,1408,584919
700,2742,1408,582693
700,2734,1408,581857
700,2690,1408,578480
700,2838,1408,588773
700,2775,1408,583776
700,2782,1408,584460
700,2764,1408,582853
700,2782,1408,584845
700,2722,1408,581164
700,2781,1408,584099
700,2740,1408,582010
700,2772,1408,584710
700,2730,1408,581574
700,2721,1408,580723
700,2804,1408,585724
700,2815,1408,585831
700,2757,1408,583675
700,2765,1408,583763
700,2827,1408,586761
700,2770,1408,583662
700,2724,1408,581651
700,2759,1408,583013
700,2717,1408,580582
700,2728,1408,581468
700,2808,1408,586418
700,2783,1408,585813
700,2763,1408,583050
700,2780,1408,584836
700,2719,1408,580953
700,2791,1408,585954
700,2736,1408,581928
700,2767,1408,583683
700,2720,1408,579654
700,2803,1408,585594
700,2756,1408,582918
700,2745,1408,583294
700,2810,1408,586748
700,2777,1408,584689
700,2765,1408,583211
700,2753,1408,582282
700,2751,1408,582902
700,2770,1408,583728
700,2789,1408,585140
700,2713,1408,580500
700,2736,1408,581629
700,2725,1408,581865
700,2703,1408,579879
700,2748,1408,582848
700,2827,1408,587798
700,2730,1408,582327
700,2758,1408,582943
700,2734,1408,582172
700,2789,1408,585327
700,2807,1408,586336
700,2751,1408,582588
700,2759,1408,582712
700,2748,1408,583261
700,2730,1408,581660
700,2752,1408,581761
700,2768,1408,584644
700,2762,1408,583533
700,2776,1408,584154
700,2830,1408,588716
700,2838,1408,588554
700,2726,1408,581440
700,2825,1408,586592
700,2812,1408,586971
700,2724,1408,581368
700,2777,1408,584379
700,2734,1408,582289
700,2703,1408,580323
700,2737,1408,582407
700,2754,1408,582464
700,2818,1408,586497
700,2745,1408,582676
700,2730,1408,582560
700,2715,1408,580597
700,2797,1408,585974
700,2699,1408,580389
700,2739,1408,581627
700,2776,1408,583773
700,2741,1408,581498
700,2736,1408,582289
700,2748,1408,581892
700,2822,1408,587717
700,2715,1408,580504
700,2727,1408,581824
700,2799,1408,585986
700,2787,1408,584614
700,2758,1408,583227
700,2677,1408,578796
700,2736,1408,581974
700,2709,1408,579717
700,2701,1408,579693
700,2705,1408,579353
700,2729,1408,581653
700,2719,1408,581075
700,2770,1408,584612
700,2765,1408,583584
700,2651,1408,576842
700,2812,1408,586621
700,2715,1408,580732
700,2738,1408,582212
700,2719,1408,581344
700,2788,1408,584796
700,2764,1408,583181
700,2771,1408,585011
700,2769,1408,584454
700,2735,1408,582030
700,2761,1408,583207
700,2735,1408,581976
700,2713,1408,580849
700,2712,1408,579881
700,2800,1408,585876
700,2739,1408,581962
700,2805,1408,585499
800,3154,1608,746488
800,3250,1608,751849
800,3215,1608,750518
800,3167,1608,746852
800,3159,1608,747388
800,3166,1608,747912
800,3208,1608,750469
800,3161,1608,748360
800,3152,1608,746861
800,3127,1608,745005
800,3109,1608,744519
800,3219,1608,750332
800,3119,1608,745060
800,3166,1608,747709
800,3226,1608,750876
800,3167,1608,746869
800,3168,1608,748036
800,3091,1608,743016
800,3200,1608,749997
800,3197,1608,749059
800,3148,1608,745954
800,3156,1608,747559
800,3108,1608,744770
800,3144,1608,746021
800,3168,1608,747589
800,3071,1608,741228
800,3116,1608,744041
800,3119,1608,745109
800,3158,1608,747685
800,3211,1608,751103
800,3069,1608,742719
800,3183,1608,748535
800,3224,1608,751474
800,3111,1608,744869
800,3160,1608,747396
800,3084,1608,742762
800,3183,1608,748508
800,3129,1608,744721
800,3068,1608,741899
800,3115,1608,744634
800,3191,1608,749479
800,3157,1608,745950
800,3149,1608,746503
800,3140,1608,745486
800,3110,1608,744172
800,3091,1608,743134
800,3126,1608,745453
800,3137,1608,746746
800,3130,1608,744429
800,3132,1608,745692
800,3142,1608,746409
800,3082,1608,742870
800,3177,1608,748836
800,3191,1608,749246
800,3141,1608,746127
800,3184,1608,748964
800,3183,1608,748693
800,3180,1608,748337
800,3152,1608,746166
800,3178,1608,747690
800,3107,1608,744252
800,3161,1608,747454
800,3153,1608,746873
800,3228,1608,751948
800,3205,1608,749091
800,3167,1608,747775
800,3197,1608,749662
800,3172,1608,748471
800,3195,1608,748550
800,3064,1608,741696
800,3082,1608,743130
800,3112,1608,743761
800,3154,1608,746308
800,3073,1608,742228
800,3114,1608,744677
800,3112,1608,743583
800,3156,1608,746694
800,3130,1608,745523
800,3242,1608,752230
800,3143,1608,745503
800,3192,1608,748639
800,3189,1608,749254
800,3070,1608,742195
800,3183,1608,747546
800,3118,1608,743780
800,3115,1608,745312
800,3170,1608,747372
800,3152,1608,747351
800,3163,1608,747839
800,3161,1608,747803
800,3086,1608,742992
800,3178,1608,748299
800,3108,1608,743642
800,3160,1608,748126
800,3125,1608,743866
800,3173,1608,747736
800,3146,1608,746428
800,3112,1608,744295
800,3217,1608,750514
800,3161,1608,747389
800,3095,1608,743104
800,3161,1608,746998
800,3182,1608,748528
800,3040,1608,739733
800,3177,1608,748591
800,3143,1608,746011
800,3144,1608,746311
800,3167,1608,748098
800,3172,1608,747719
800,3104,1608,742874
800,3138,1608,745339
800,3076,1608,742015
800,3164,1608,746043
800,3082,1608,742479
800,3205,1608,749320
800,3086,1608,742217
800,3165,1608,747484
800,3132,1608,745820
800,3207,1608,750354
800,3188,1608,748143
800,3041,1608,740035
800,3095,1608,744032
800,3133,1608,747102
800,3179,1608,748605
800,3121,1608,745291
800,3117,1608,745174
800,3111,1608,743352
800,3210,1608,750322
800,3119,1608,743867
800,3168,1608,747993
800,3032,1608,740084
800,3168,1608,747194
800,3170,1608,748252
800,3196,1608,749415
800,3248,1608,753413
800,3198,1608,749848
800,3197,1608,749467
800,3198,1608,749272
800,3140,1608,744975
800,3095,1608,742672
800,3175,1608,748774
800,3125,1608,744749
800,3099,1608,743283
800,3098,1608,742953
800,3156,1608,747117
800,3095,1608,742909
800,3083,1608,743197
800,3126,1608,744056
800,3147,1608,745822
800,3141,1608,745721
800,3104,1608,743285
800,3137,1608,745558
800,3132,1608,746413
800,3192,1608,749569
800,3141,1608,744964
800,3218,1608,751131
800,3157,1608,747534
800,3118,1608,744424
800,3186,1608,749081
800,3088,1608,743624
800,3123,1608,744717
800,3167,1608,748168
800,3138,1608,746041
800,3162,1608,747038
800,3116,1608,744116
800,3088,1608,743256
800,3169,1608,748607
800,3109,1608,743908
800,3132,1608,745613
800,3121,1608,744767
800,3164,1608,746830
800,3129,1608,745495
800,3106,1608,743409
800,3115,1608,743719
800,3136,1608,745169
800,3114,1608,744061
800,3193,1608,749683
800,3143,1608,747288
800,3100,1608,743371
800,3099,1608,743371
800,3136,1608,745390
800,3182,1608,748399
800,3044,1608,741155
800,3181,1608,748333
800,3115,1608,745746
800,3194,1608,749362
800,3141,1608,745171
800,3114,1608,744206
800,3106,1608,743477
800,3102,1608,744069
800,3130,1608,745092
800,3144,1608,746250
800,3145,1608,746335
800,3120,1608,745705
800,3201,1608,749337
800,3135,1608,744525
800,3151,1608,746539
800,3158,1608,746173
800,3206,1608,749812
800,3172,1608,748283
800,3111,1608,744445
800,3141,1608,745368
800,3059,1608,740420
800,3112,1608,744729
800,3114,1608,743954
800,3170,1608,748504
800,3176,1608,747853
800,3159,1608,746932
800,3206,1608,749344
800,3139,1608,746105
800,3202,1608,749727
800,3138,1608,745918
800,3105,1608,743742
800,3091,1608,742941
800,3240,1608,753304
800,3134,1608,745060
800,3168,1608,747737
800,3150,1608,746604
800,3171,1608,747970
800,3111,1608,743858
800,3141,1608,745941
800,3064,1608,740792
800,3164,1608,747597
800,3173,1608,747880
800,3164,1608,747020
800,3108,1608,743695
800,3105,1608,744545
800,3126,1608,745686
800,3159,1608,748366
800,3194,1608,748411
800,3161,1608,747153
800,3152,1608,746828
800,3130,1608,745218
800,3153,1608,747067
800,3066,1608,741708
800,3098,1608,743598
800,3176,1608,747816
800,3102,1608,744049
800,3188,1608,749758
800,3138,1608,745278
800,3168,1608,747942
800,3196,1608,748198
800,3125,1608,744318
800,3098,1608,742887
800,3185,1608,748497
800,3153,1608,746868
800,3174,1608,747541
800,3171,1608,747258
800,3182,1608,749968
800,3171,1608,747956
800,3127,1608,745789
800,3149,1608,745925
800,3128,1608,745322
800,3170,1608,747257
800,3111,1608,744598
800,3179,1608,748423
800,3179,1608,747510
